Gene	tpm_avg
Zm00001eb130570	202.4858
Zm00001eb130580	57.312581
Zm00001eb130590	0
Zm00001eb130600	50.9616815
Zm00001eb130610	3.319748
Zm00001eb130620	7.65276
Zm00001eb130630	0
Zm00001eb130640	26.272192
Zm00001eb130650	0.508232
Zm00001eb130660	0
Zm00001eb130670	0.3745965
Zm00001eb130680	0
Zm00001eb130690	17.2136365
Zm00001eb130700	26.441838
Zm00001eb130710	0
Zm00001eb130720	0.1139505
Zm00001eb130730	23.8472475
Zm00001eb130740	0
Zm00001eb130750	0.2043555
Zm00001eb130760	212.8237335
Zm00001eb130770	0
Zm00001eb130780	0
Zm00001eb130790	0.3712925
Zm00001eb130800	0
Zm00001eb130810	16.582865
Zm00001eb130820	16.667107
Zm00001eb130830	9.3124475
Zm00001eb130840	0.013909
Zm00001eb130850	0.075477
Zm00001eb130860	32.318505
Zm00001eb130870	204.7030305
Zm00001eb130880	0.727871
Zm00001eb130890	0.1355215
Zm00001eb130900	0
Zm00001eb130910	0
Zm00001eb130920	0
Zm00001eb130930	0
Zm00001eb130940	1.9985015
Zm00001eb130950	0
Zm00001eb130960	0
Zm00001eb130970	0
Zm00001eb130980	0
Zm00001eb130990	0
Zm00001eb131000	0.274997
Zm00001eb131010	0
Zm00001eb131020	1.494128
Zm00001eb131030	1.433826
Zm00001eb131040	0
Zm00001eb131050	35.608424
Zm00001eb131060	53.060787
Zm00001eb131070	41.4986985
Zm00001eb131080	3.7481345
Zm00001eb131090	2.3282045
Zm00001eb131100	3.7126555
Zm00001eb131110	0
Zm00001eb131120	0
Zm00001eb131130	8.591155
Zm00001eb131140	4.240241
Zm00001eb131150	8.416376
Zm00001eb131160	115.100398
Zm00001eb131170	25.827755
Zm00001eb131180	0
Zm00001eb131190	19.8107725
Zm00001eb131200	0.579136
Zm00001eb131210	0
Zm00001eb131220	0
Zm00001eb131230	21.8323035
Zm00001eb131240	1.58042
Zm00001eb131250	0
Zm00001eb131260	0
Zm00001eb131270	0
Zm00001eb131280	38.2583135
Zm00001eb131290	0
Zm00001eb131300	0
Zm00001eb131310	33.383045
Zm00001eb131320	8.1310655
Zm00001eb131330	0
Zm00001eb131340	0
Zm00001eb131350	0.664155
Zm00001eb131360	85.248192
Zm00001eb131370	15.776835
Zm00001eb131380	0
Zm00001eb131390	0.051943
Zm00001eb131400	0
Zm00001eb131410	0
Zm00001eb131420	101.210237
Zm00001eb131430	1.3812995
Zm00001eb131440	2.165487
Zm00001eb131450	15.260627
Zm00001eb131460	0
Zm00001eb131470	36.386149
Zm00001eb131480	0
Zm00001eb131490	6.007024
Zm00001eb131500	4.1784505
Zm00001eb131510	4.4852055
Zm00001eb131520	21.91185
Zm00001eb131530	13.3358215
Zm00001eb131540	5.89122
Zm00001eb131550	10.608021
Zm00001eb131560	0
Zm00001eb131570	0
Zm00001eb131580	0
Zm00001eb131590	22.6910185
Zm00001eb131600	132.8962115
Zm00001eb131610	0
Zm00001eb131620	4.5173505
Zm00001eb131630	54.0424965
Zm00001eb131640	0
Zm00001eb131650	0
Zm00001eb131660	0
Zm00001eb131670	0
Zm00001eb131680	0
Zm00001eb131690	131.487652
Zm00001eb131700	0
Zm00001eb131710	1.487426
Zm00001eb131720	0
Zm00001eb131730	0
Zm00001eb131740	0
Zm00001eb131750	0.0660195
Zm00001eb131760	51.2480395
Zm00001eb131770	11.9622145
Zm00001eb131780	0
Zm00001eb131790	44.601305
Zm00001eb131800	0.183326
Zm00001eb131810	0
Zm00001eb131820	8.2302615
Zm00001eb131830	171.2479085
Zm00001eb131840	257.4542695
Zm00001eb131850	0.0500035
Zm00001eb131860	33.247202
Zm00001eb131870	13.792329
Zm00001eb131880	4.689693
Zm00001eb131890	0
Zm00001eb131900	11.8596345
Zm00001eb131910	0
Zm00001eb131920	0
Zm00001eb131930	171.138093
Zm00001eb131940	0
Zm00001eb131950	0
Zm00001eb131960	0.3179795
Zm00001eb131970	0.239327
Zm00001eb131980	0
Zm00001eb131990	9.996019
Zm00001eb132000	0
Zm00001eb132010	0.562058
Zm00001eb132020	2.6387735
Zm00001eb132030	0
Zm00001eb132040	0
Zm00001eb132050	0
Zm00001eb132060	0
Zm00001eb132070	0
Zm00001eb132080	6.196847
Zm00001eb132090	0
Zm00001eb132100	0
Zm00001eb132110	0
Zm00001eb132120	0
Zm00001eb132130	2.310829
Zm00001eb132140	1.174604
Zm00001eb132150	15.5277555
Zm00001eb132160	0
Zm00001eb132170	0
Zm00001eb132180	0
Zm00001eb132190	0
Zm00001eb132200	0
Zm00001eb132210	0
Zm00001eb132220	0
Zm00001eb132230	0
Zm00001eb132240	0
Zm00001eb132250	0
Zm00001eb132260	17.470471
Zm00001eb132270	0
Zm00001eb132280	0
Zm00001eb132290	0.3673085
Zm00001eb132300	21.2259195
Zm00001eb132310	5.783277
Zm00001eb132320	22.2207975
Zm00001eb132330	0
Zm00001eb132340	0.565718
Zm00001eb132350	0
Zm00001eb132360	0
Zm00001eb132370	0.0232995
Zm00001eb132380	21.9775055
Zm00001eb132390	0
Zm00001eb132400	22.8563175
Zm00001eb132410	0
Zm00001eb132420	114.418957
Zm00001eb132430	0
Zm00001eb132440	0
Zm00001eb132450	19.048552
Zm00001eb132460	0
Zm00001eb132470	0
Zm00001eb132480	0.057275
Zm00001eb132490	0.2963255
Zm00001eb132500	0
Zm00001eb132510	0
Zm00001eb132520	0
Zm00001eb132530	0
Zm00001eb132540	0
Zm00001eb132550	0
Zm00001eb132560	0
Zm00001eb132570	0
Zm00001eb132580	0.247611
Zm00001eb132590	0
Zm00001eb132600	0
Zm00001eb132610	0.719883
Zm00001eb132620	0
Zm00001eb132630	0
Zm00001eb132640	15.966437
Zm00001eb132650	0
Zm00001eb132660	35.9080065
Zm00001eb132670	13.2715795
Zm00001eb132680	5.2858765
Zm00001eb132690	0
Zm00001eb132700	0
Zm00001eb132710	0
Zm00001eb132720	0
Zm00001eb132730	0
Zm00001eb132740	0
Zm00001eb132750	0.975434
Zm00001eb132760	0
Zm00001eb132770	0
Zm00001eb132780	0
Zm00001eb132790	0.6851905
Zm00001eb132800	0
Zm00001eb132810	0
Zm00001eb132820	0
Zm00001eb132830	7.869394
Zm00001eb132840	0.1202735
Zm00001eb132850	0
Zm00001eb132860	0
Zm00001eb132870	0
Zm00001eb132880	33.404262
Zm00001eb132890	122.90633
Zm00001eb132900	0
Zm00001eb132910	0
Zm00001eb132920	0
Zm00001eb132930	0
Zm00001eb132940	5.5287295
Zm00001eb132950	0
Zm00001eb132960	13.645269
Zm00001eb132970	3.7145855
Zm00001eb132980	0.8236795
Zm00001eb132990	5.6135135
Zm00001eb133000	2.166801
Zm00001eb133010	0
Zm00001eb133020	0
Zm00001eb133030	1.3279305
Zm00001eb133040	0
Zm00001eb133050	5.146634
Zm00001eb133060	5.5942055
Zm00001eb133070	6.275057
Zm00001eb133080	0
Zm00001eb133090	0
Zm00001eb133100	26.6956835
Zm00001eb133110	6.1697415
Zm00001eb133120	0.076381
Zm00001eb133130	0
Zm00001eb133140	130.510478
Zm00001eb133150	6.697545
Zm00001eb133160	0
Zm00001eb133170	0.2796345
Zm00001eb133180	21.4159035
Zm00001eb133190	0
Zm00001eb133200	0.188597
Zm00001eb133210	7.2094635
Zm00001eb133220	0
Zm00001eb133230	1.307221
Zm00001eb133240	0
Zm00001eb133250	0
Zm00001eb133260	0
Zm00001eb133270	0
Zm00001eb133280	10.6904875
Zm00001eb133290	1.612846
Zm00001eb133300	0
Zm00001eb133310	0
Zm00001eb133320	0
Zm00001eb133330	20.290262
Zm00001eb133340	0.2732615
Zm00001eb133350	5.9010765
Zm00001eb133360	0
Zm00001eb133370	0
Zm00001eb133380	0
Zm00001eb133390	0
Zm00001eb133400	0
Zm00001eb133410	0
Zm00001eb133420	11.070561
Zm00001eb133430	13.9535215
Zm00001eb133440	0
Zm00001eb133450	70.1928725
Zm00001eb133460	0
Zm00001eb133470	0
Zm00001eb133480	484.3964645
Zm00001eb133490	0
Zm00001eb133500	3.6030885
Zm00001eb133510	0
Zm00001eb133530	22.3349105
Zm00001eb133540	0
Zm00001eb133550	0
Zm00001eb133560	0
Zm00001eb133570	14.137125
Zm00001eb133580	3.842732
Zm00001eb133590	12.4180015
Zm00001eb133610	0
Zm00001eb133620	0
Zm00001eb133630	0
Zm00001eb133640	19.177166
Zm00001eb133650	0
Zm00001eb133660	0
Zm00001eb133670	0
Zm00001eb133680	0.2589085
Zm00001eb133690	3.0861375
Zm00001eb133700	1.6574955
Zm00001eb133710	0
Zm00001eb133720	0
Zm00001eb133730	0
Zm00001eb133740	0
Zm00001eb133750	0.4120675
Zm00001eb133760	0
Zm00001eb133770	0
Zm00001eb133780	0
Zm00001eb133790	0.445899
Zm00001eb133800	0.128891
Zm00001eb133810	0.6744085
Zm00001eb133820	0.2706325
Zm00001eb133830	5.7036275
Zm00001eb133840	38.661541
Zm00001eb133850	0
Zm00001eb133860	3.1580905
Zm00001eb133870	0.088701
Zm00001eb133880	33.145371
Zm00001eb133890	25.51253
Zm00001eb133900	34.913993
Zm00001eb133910	0.9757095
Zm00001eb133920	115.9652505
Zm00001eb133930	9.8880575
Zm00001eb133940	0.9006255
Zm00001eb133950	4.719723
Zm00001eb133960	0
Zm00001eb133970	0
Zm00001eb133980	0
Zm00001eb133990	0
Zm00001eb134000	2.405596
Zm00001eb134010	4.1135235
Zm00001eb134020	4.4413425
Zm00001eb134030	0
Zm00001eb134040	0
Zm00001eb134050	0
Zm00001eb134060	0
Zm00001eb134070	0
Zm00001eb134080	0
Zm00001eb134090	49.293678
Zm00001eb134100	6.444257
Zm00001eb134110	13.4129145
Zm00001eb134120	0
Zm00001eb134130	3.625895
Zm00001eb134140	0.5441415
Zm00001eb134150	0.172031
Zm00001eb134160	0.3318305
Zm00001eb134170	4.830934
Zm00001eb134180	0
Zm00001eb134190	0
Zm00001eb134200	17.048978
Zm00001eb134210	0
Zm00001eb134220	1.935384
Zm00001eb134230	0
Zm00001eb134240	2.972818
Zm00001eb134250	0
Zm00001eb134260	0
Zm00001eb134270	0
Zm00001eb134280	0
Zm00001eb134290	2.229356
Zm00001eb134300	0.014314
Zm00001eb134310	10.1313535
Zm00001eb134320	0
Zm00001eb134330	31.5070635
Zm00001eb134340	137.9751335
Zm00001eb134350	0
Zm00001eb134360	0
Zm00001eb134370	0
Zm00001eb134380	0
Zm00001eb134390	15.312107
Zm00001eb134400	1.3253345
Zm00001eb134410	0
Zm00001eb134420	0
Zm00001eb134430	6.2468955
Zm00001eb134440	0
Zm00001eb134450	1.8679245
Zm00001eb134460	0
Zm00001eb134470	11.145681
Zm00001eb134480	3.159973
Zm00001eb134490	0
Zm00001eb134500	0
Zm00001eb134510	0
Zm00001eb134520	16.537537
Zm00001eb134530	6.201163
Zm00001eb134540	0.9314825
Zm00001eb134550	0
Zm00001eb134560	7.630606
Zm00001eb134570	0.0299135
Zm00001eb134580	0.0359465
Zm00001eb134590	0
Zm00001eb134600	52.107424
Zm00001eb134610	1.315433
Zm00001eb134620	0
Zm00001eb134630	0
Zm00001eb134640	0
Zm00001eb134650	0.1606885
Zm00001eb134660	6.198407
Zm00001eb134670	0.03033
Zm00001eb134680	8.0024195
Zm00001eb134690	12.0250175
Zm00001eb134700	87.0165605
Zm00001eb134710	0.145313
Zm00001eb134720	0
Zm00001eb134730	0
Zm00001eb134740	0
Zm00001eb134750	0
Zm00001eb134760	0
Zm00001eb134770	0
Zm00001eb134780	101.8618895
Zm00001eb134790	3.24083
Zm00001eb134800	0.741497
Zm00001eb134810	0.27166
Zm00001eb134820	0.134391
Zm00001eb134830	0
Zm00001eb134840	0
Zm00001eb134850	1.884538
Zm00001eb134860	0
Zm00001eb134870	0.140164
Zm00001eb134880	40.440141
Zm00001eb134890	12.2072145
Zm00001eb134900	0
Zm00001eb134910	0.972163
Zm00001eb134920	0
Zm00001eb134930	0
Zm00001eb134940	0
Zm00001eb134950	0
Zm00001eb134960	0.8704205
Zm00001eb134970	7.4953335
Zm00001eb134980	0
Zm00001eb134990	4.604413
Zm00001eb135000	1.673907
Zm00001eb135010	0
Zm00001eb135020	0
Zm00001eb135030	0.4293665
Zm00001eb135040	0.051951
Zm00001eb135050	24.2669665
Zm00001eb135060	2.710906
Zm00001eb135070	0.4607535
Zm00001eb135080	0.1053385
Zm00001eb135090	0.507162
Zm00001eb135100	0
Zm00001eb135110	4.3158575
Zm00001eb135120	5.208867
Zm00001eb135130	5.438787
Zm00001eb135140	0
Zm00001eb135160	0.403962
Zm00001eb135170	0
Zm00001eb135180	0.209015
Zm00001eb135190	11.5199415
Zm00001eb135200	2.4358695
Zm00001eb135210	0
Zm00001eb135220	8.860391
Zm00001eb135230	0
Zm00001eb135240	1.25827
Zm00001eb135250	2.2644125
Zm00001eb135260	0
Zm00001eb135270	0
Zm00001eb135280	0
Zm00001eb135290	4.6309175
Zm00001eb135300	0.0901295
Zm00001eb135310	0
Zm00001eb135320	0.7008945
Zm00001eb135330	1.2240365
Zm00001eb135340	0
Zm00001eb135350	0.369396
Zm00001eb135360	0
Zm00001eb135370	19.618207
Zm00001eb135380	5.9672495
Zm00001eb135390	4.183268
Zm00001eb135400	10.1133755
Zm00001eb135410	0
Zm00001eb135420	0
Zm00001eb135430	0
Zm00001eb135440	0.12603
Zm00001eb135450	0.455263
Zm00001eb135460	0.6339755
Zm00001eb135470	0.425654
Zm00001eb135480	0
Zm00001eb135490	0
Zm00001eb135500	21.4351385
Zm00001eb135510	0
Zm00001eb135520	81.015857
Zm00001eb135530	0.905219
Zm00001eb135540	6.9922605
Zm00001eb135550	121.561859
Zm00001eb135560	0
Zm00001eb135570	328.422537
Zm00001eb135580	0
Zm00001eb135590	10.4714185
Zm00001eb135600	0
Zm00001eb135610	0.1200105
Zm00001eb135620	0
Zm00001eb135630	0
Zm00001eb135640	0
Zm00001eb135650	1.4464995
Zm00001eb135660	0
Zm00001eb135670	0
Zm00001eb135680	0.3041755
Zm00001eb135690	0.2321145
Zm00001eb135700	0.2298475
Zm00001eb135710	1.052311
Zm00001eb135720	3.976168
Zm00001eb135730	0
Zm00001eb135740	0.248083
Zm00001eb135750	14.4892435
Zm00001eb135760	0
Zm00001eb135770	0.365103
Zm00001eb135780	0.2518015
Zm00001eb135790	0.8092665
Zm00001eb135800	29.1255985
Zm00001eb135810	21.847522
Zm00001eb135820	0.076536
Zm00001eb135830	0
Zm00001eb135840	9.2370455
Zm00001eb135850	1.577927
Zm00001eb135860	0.315727
Zm00001eb135870	0
Zm00001eb135880	0.2673535
Zm00001eb135890	0
Zm00001eb135900	1.8077795
Zm00001eb135910	9.483972
Zm00001eb135920	21.9197065
Zm00001eb135930	5.842094
Zm00001eb135940	3.5041465
Zm00001eb135950	0
Zm00001eb135960	19.08989
Zm00001eb135970	0.077924
Zm00001eb135980	6.9760295
Zm00001eb135990	2.2019005
Zm00001eb136000	0
Zm00001eb136010	11.0043865
Zm00001eb136020	0
Zm00001eb136030	0
Zm00001eb136040	17.03315
Zm00001eb136050	0.16817
Zm00001eb136060	3.0860655
Zm00001eb136070	0
Zm00001eb136080	4.940283
Zm00001eb136090	0
Zm00001eb136100	0
Zm00001eb136110	178.9747305
Zm00001eb136120	0.035014
Zm00001eb136130	3.925956
Zm00001eb136140	0
Zm00001eb136150	0
Zm00001eb136160	9.341387
Zm00001eb136170	33.0871345
Zm00001eb136180	0.1023615
Zm00001eb136190	10.8498755
Zm00001eb136200	7.163233
Zm00001eb136210	0
Zm00001eb136220	0.3039135
Zm00001eb136230	1.476845
Zm00001eb136240	0.049407
Zm00001eb136250	6.3617035
Zm00001eb136260	0
Zm00001eb136270	0.2334
Zm00001eb136280	13.478613
Zm00001eb136290	0.051137
Zm00001eb136300	8.047601
Zm00001eb136310	0
Zm00001eb136320	0
Zm00001eb136330	0.0533095
Zm00001eb136340	14.7857085
Zm00001eb136350	6.0020715
Zm00001eb136360	3.4405045
Zm00001eb136370	0.0708495
Zm00001eb136380	0.230051
Zm00001eb136390	3.75016
Zm00001eb136400	0
Zm00001eb136410	0
Zm00001eb136420	0
Zm00001eb136430	3.221028
Zm00001eb136440	0
Zm00001eb136450	9.087486
Zm00001eb136460	8.0833415
Zm00001eb136470	0.029027
Zm00001eb136480	0
Zm00001eb136490	484.387875
Zm00001eb136500	0.344946
Zm00001eb136520	0
Zm00001eb136530	5.116031
Zm00001eb136540	6.31507
Zm00001eb136550	0
Zm00001eb136560	0
Zm00001eb136570	0
Zm00001eb136580	0
Zm00001eb136590	0
Zm00001eb136600	0.465985
Zm00001eb136610	1.2174125
Zm00001eb136620	32.128464
Zm00001eb136630	85.1275725
Zm00001eb136640	0
Zm00001eb136650	0.0764985
Zm00001eb136660	0
Zm00001eb136670	0
Zm00001eb136680	0
Zm00001eb136690	0
Zm00001eb136700	0
Zm00001eb136710	21.5721555
Zm00001eb136720	76.93106
Zm00001eb136730	0
Zm00001eb136740	0
Zm00001eb136750	1375.281017
Zm00001eb136760	0
Zm00001eb136770	15.3646355
Zm00001eb136780	0
Zm00001eb136790	0
Zm00001eb136800	0
Zm00001eb136810	0
Zm00001eb136820	0
Zm00001eb136830	0
Zm00001eb136840	4.8045475
Zm00001eb136850	0
Zm00001eb136860	8.153159
Zm00001eb136870	0
Zm00001eb136880	56.173965
Zm00001eb136890	55.9351275
Zm00001eb136900	340.531988
Zm00001eb136910	1.8354175
Zm00001eb136920	26.101806
Zm00001eb136930	0
Zm00001eb136940	7.0389675
Zm00001eb136950	0.089361
Zm00001eb136960	18.3969835
Zm00001eb136970	4.813695
Zm00001eb136980	1.4566675
Zm00001eb136990	0.6408875
Zm00001eb137000	4.617895
Zm00001eb137010	37.7738215
Zm00001eb137020	3.653899
Zm00001eb137030	14.598909
Zm00001eb137040	4.086596
Zm00001eb137050	1.8509805
Zm00001eb137060	19.5508085
Zm00001eb137070	0
Zm00001eb137080	0
Zm00001eb137090	0
Zm00001eb137100	18.360924
Zm00001eb137110	0.3130275
Zm00001eb137120	1.0890175
Zm00001eb137130	0
Zm00001eb137140	8.4395265
Zm00001eb137150	21.45286
Zm00001eb137160	0
Zm00001eb137170	7.68065
Zm00001eb137180	43.025083
Zm00001eb137190	0
Zm00001eb137200	38.985824
Zm00001eb137210	0
Zm00001eb137220	0
Zm00001eb137230	0
Zm00001eb137240	4.3626805
Zm00001eb137250	0
Zm00001eb137260	0
Zm00001eb137270	0
Zm00001eb137280	1.762466
Zm00001eb137290	33.7317895
Zm00001eb137300	0.6134595
Zm00001eb137310	0
Zm00001eb137320	9.816695
Zm00001eb137330	4.316987
Zm00001eb137340	0.0279455
Zm00001eb137350	0
Zm00001eb137360	0
Zm00001eb137370	0.5074435
Zm00001eb137380	0.1585915
Zm00001eb137390	2.666126
Zm00001eb137400	0
Zm00001eb137410	2.6402645
Zm00001eb137420	7.2695035
Zm00001eb137430	0.5756135
Zm00001eb137440	0
Zm00001eb137450	0
Zm00001eb137460	0
Zm00001eb137470	0
Zm00001eb137480	1.0070815
Zm00001eb137490	0
Zm00001eb137500	26.2337915
Zm00001eb137510	0
Zm00001eb137520	0
Zm00001eb137530	0.3392575
Zm00001eb137540	16.3847405
Zm00001eb137550	26.3854965
Zm00001eb137560	0
Zm00001eb137570	0.265988
Zm00001eb137580	24.4385945
Zm00001eb137590	1.134298
Zm00001eb137600	50.398523
Zm00001eb137610	4.9888005
Zm00001eb137620	1.9951035
Zm00001eb137630	0
Zm00001eb137640	0
Zm00001eb137650	0
Zm00001eb137660	0
Zm00001eb137670	0
Zm00001eb137680	13.644149
Zm00001eb137690	0
Zm00001eb137700	43.581546
Zm00001eb137710	9.5147095
Zm00001eb137720	8.6276935
Zm00001eb137730	0.57221
Zm00001eb137740	520.2974145
Zm00001eb137750	0.28289
Zm00001eb137760	45.9752665
Zm00001eb137770	0
Zm00001eb137780	18.9073375
Zm00001eb137790	0
Zm00001eb137800	6.6422735
Zm00001eb137810	0.379652
Zm00001eb137820	26.471358
Zm00001eb137830	0.147546
Zm00001eb137840	74.143409
Zm00001eb137850	17.4588375
Zm00001eb137860	6.8859525
Zm00001eb137870	4.1848165
Zm00001eb137880	3.875856
Zm00001eb137890	12.9923405
Zm00001eb137900	14.225343
Zm00001eb137910	0
Zm00001eb137920	22.7254275
Zm00001eb137930	0.155305
Zm00001eb137940	0
Zm00001eb137950	0.41686
Zm00001eb137960	1.8549665
Zm00001eb137970	0
Zm00001eb137980	0
Zm00001eb137990	27.2979575
Zm00001eb138000	0.0804805
Zm00001eb138010	0
Zm00001eb138020	0.300292
Zm00001eb138030	72.001318
Zm00001eb138040	7.212515
Zm00001eb138050	0.452006
Zm00001eb138060	0
Zm00001eb138070	0.052504
Zm00001eb138080	0
Zm00001eb138090	0
Zm00001eb138100	18.022142
Zm00001eb138110	24.5498325
Zm00001eb138120	3.2924855
Zm00001eb138130	0
Zm00001eb138140	0.214768
Zm00001eb138150	1.4066755
Zm00001eb138160	0.040402
Zm00001eb138170	0
Zm00001eb138180	0.5277845
Zm00001eb138190	1.4139765
Zm00001eb138200	22.407129
Zm00001eb138210	8.2084875
Zm00001eb138220	0.166671
Zm00001eb138230	350.1503935
Zm00001eb138240	0.089306
Zm00001eb138250	86.282061
Zm00001eb138260	3.1226855
Zm00001eb138270	6.318049
Zm00001eb138280	0.3231435
Zm00001eb138290	25.948153
Zm00001eb138300	2.2445725
Zm00001eb138310	13.937215
Zm00001eb138320	0.4905005
Zm00001eb138330	126.5426565
Zm00001eb138340	66.888425
Zm00001eb138350	31.7010015
Zm00001eb138360	16.3680075
Zm00001eb138370	17.6504665
Zm00001eb138380	0
Zm00001eb138390	0
Zm00001eb138400	0
Zm00001eb138410	84.550156
Zm00001eb138420	0.1677545
Zm00001eb138430	0
Zm00001eb138440	0
Zm00001eb138450	4.8936175
Zm00001eb138460	3.8716895
Zm00001eb138470	0
Zm00001eb138480	16.7966325
Zm00001eb138490	0.1836055
Zm00001eb138500	10.1196205
Zm00001eb138510	26.2496905
Zm00001eb138520	0
Zm00001eb138530	0
Zm00001eb138540	0.3525275
Zm00001eb138550	0.4646485
Zm00001eb138560	0.131939
Zm00001eb138570	0.711925
Zm00001eb138580	0.1614105
Zm00001eb138590	11.684674
Zm00001eb138600	1578.180513
Zm00001eb138610	0.0867155
Zm00001eb138620	0
Zm00001eb138630	2.078631
Zm00001eb138640	0
Zm00001eb138650	3517.308054
Zm00001eb138660	0
Zm00001eb138670	2.949737
Zm00001eb138680	67.474031
Zm00001eb138690	1.4787585
Zm00001eb138700	1.3191635
Zm00001eb138710	6.836539
Zm00001eb138720	0.4419835
Zm00001eb138730	25.800755
Zm00001eb138740	0
Zm00001eb138750	2.289414
Zm00001eb138760	0.468194
Zm00001eb138770	0
Zm00001eb138780	0
Zm00001eb138790	0.075111
Zm00001eb138800	6.9901835
Zm00001eb138810	0
Zm00001eb138820	2.535627
Zm00001eb138830	0.1068845
Zm00001eb138840	0
Zm00001eb138850	3.238786
Zm00001eb138860	0
Zm00001eb138870	0.0431475
Zm00001eb138880	0
Zm00001eb138890	2.138994
Zm00001eb138900	9.0166575
Zm00001eb138910	24.3512325
Zm00001eb138920	31.879569
Zm00001eb138930	6.9672615
Zm00001eb138940	5.1316925
Zm00001eb138950	0.343827
Zm00001eb138960	0
Zm00001eb138970	14.0066385
Zm00001eb138980	0
Zm00001eb138990	0.2366565
Zm00001eb139000	0
Zm00001eb139010	19.949625
Zm00001eb139020	0
Zm00001eb139030	0.398673
Zm00001eb139040	0.0754305
Zm00001eb139050	9.0452235
Zm00001eb139060	20.741438
Zm00001eb139070	0.2821035
Zm00001eb139080	0.1151815
Zm00001eb139090	32.9593725
Zm00001eb139100	0
Zm00001eb139110	5.7209965
Zm00001eb139120	0
Zm00001eb139130	24.6662585
Zm00001eb139140	51.2350625
Zm00001eb139150	0
Zm00001eb139160	4.681571
Zm00001eb139170	0.035812
Zm00001eb139180	16.40243
Zm00001eb139190	0
Zm00001eb139200	0
Zm00001eb139210	0
Zm00001eb139220	0
Zm00001eb139230	0
Zm00001eb139240	0
Zm00001eb139250	5.9008975
Zm00001eb139260	0.125968
Zm00001eb139270	5.4629445
Zm00001eb139280	0
Zm00001eb139290	0
Zm00001eb139300	0
Zm00001eb139310	0
Zm00001eb139320	0
Zm00001eb139330	0
Zm00001eb139340	0
Zm00001eb139350	0.088843
Zm00001eb139360	0
Zm00001eb139370	0
Zm00001eb139380	0.028111
Zm00001eb139390	0
Zm00001eb139400	9.5554195
Zm00001eb139410	4.2171955
Zm00001eb139420	0.186709
Zm00001eb139430	0.6774055
Zm00001eb139440	0
Zm00001eb139450	63.150588
Zm00001eb139460	6.1466125
Zm00001eb139470	0
Zm00001eb139480	7.815319
Zm00001eb139490	0
Zm00001eb139500	0.2754305
Zm00001eb139510	0
Zm00001eb139520	2.937087
Zm00001eb139530	0
Zm00001eb139540	68.176932
Zm00001eb139550	0
Zm00001eb139560	0.541748
Zm00001eb139570	4.000987
Zm00001eb139580	0
Zm00001eb139590	0.455642
Zm00001eb139600	0
Zm00001eb139610	0
Zm00001eb139620	0
Zm00001eb139630	0.2352735
Zm00001eb139640	0.133986
Zm00001eb139650	7.2061715
Zm00001eb139660	2.2815275
Zm00001eb139670	0
Zm00001eb139680	66.3049565
Zm00001eb139690	4.130777
Zm00001eb139700	12.817405
Zm00001eb139710	25.860407
Zm00001eb139720	4.515247
Zm00001eb139730	0
Zm00001eb139740	0.7768955
Zm00001eb139750	5.749376
Zm00001eb139760	63.437997
Zm00001eb139770	1.2809175
Zm00001eb139780	1.6008005
Zm00001eb139790	10.269789
Zm00001eb139800	1.8191165
Zm00001eb139810	0
Zm00001eb139820	0
Zm00001eb139830	0.2728285
Zm00001eb139840	49.6271115
Zm00001eb139850	10.1262455
Zm00001eb139860	150.5512875
Zm00001eb139870	0.1735925
Zm00001eb139880	32.7156345
Zm00001eb139890	2.7084865
Zm00001eb139900	19.478609
Zm00001eb139910	0
Zm00001eb139920	1.789513
Zm00001eb139930	10.085947
Zm00001eb139940	0
Zm00001eb139950	0
Zm00001eb139960	147.964165
Zm00001eb139970	0
Zm00001eb139980	1.0386565
Zm00001eb139990	2.736329
Zm00001eb140000	0.162191
Zm00001eb140010	0
Zm00001eb140020	0
Zm00001eb140030	14.358806
Zm00001eb140040	10.689532
Zm00001eb140050	15.294689
Zm00001eb140060	0.530631
Zm00001eb140070	34.93118
Zm00001eb140080	42.275348
Zm00001eb140090	5.018653
Zm00001eb140100	16.0419725
Zm00001eb140110	0
Zm00001eb140120	0
Zm00001eb140130	0
Zm00001eb140140	0
Zm00001eb140150	0
Zm00001eb140160	67.3226405
Zm00001eb140170	1.2817785
Zm00001eb140180	126.6857875
Zm00001eb140190	0.298939
Zm00001eb140200	0
Zm00001eb140210	0
Zm00001eb140220	0
Zm00001eb140230	0.384036
Zm00001eb140240	0
Zm00001eb140250	0
Zm00001eb140260	0.8132795
Zm00001eb140270	93.121186
Zm00001eb140280	24.373285
Zm00001eb140290	0
Zm00001eb140300	0
Zm00001eb140310	0
Zm00001eb140320	1.332414
Zm00001eb140330	118.2389385
Zm00001eb140340	1.833423
Zm00001eb140350	0.353445
Zm00001eb140360	145.2361985
Zm00001eb140370	171.8834085
Zm00001eb140380	0.5602695
Zm00001eb140390	24.3979745
Zm00001eb140400	14.9569965
Zm00001eb140410	2.662774
Zm00001eb140420	39.199532
Zm00001eb140430	7.791728
Zm00001eb140440	0.2716205
Zm00001eb140450	22.218058
Zm00001eb140460	0.081565
Zm00001eb140470	8.0261635
Zm00001eb140480	25.1093225
Zm00001eb140490	100.821962
Zm00001eb140500	7.1378985
Zm00001eb140510	0
Zm00001eb140520	0
Zm00001eb140530	957.6668325
Zm00001eb140540	1733.718985
